datetime,symb,company,finviz_date,sector,industry,market_cap,income,insider_own,shs_outstanding,shs_float,short_float,short_ratio,last,volume,change_pct
2017-08-07,EFII,Electronics for Im  ,2017-08-07,Technology,Computer Peripherals,2.21B,48.20M,1.10%,85.02M,45.83M,14.09%,18.96,30.0,1460000,37.05
2017-08-11,APRN,Blue Apron Holding ,2017-08-09,Services,"Specialty Retail, Other",1.18B,-110.10M,-,202.26M,30.04M,38.54%,1.85,5.34,2280000,14.42
2017-08-11,DOOR,Masonite Internati ,2019-02-20,Industrial Goods,General Building Materials,1.51B,125.60M,1.50%,26.32M,26.03M,1.73%,2.42,61.35,85940,15.67
2017-08-11,DDS,"Dillard""s Inc. ",2017-08-07,Services,Department Stores,2.10B,158.10M,15.60%,28.83M,21.08M,36.85%,6.71,61.6,185230,16.01
2017-08-11,CBI,Chicago Bridge & I ,2017-08-10,Industrial Goods,General Contractors,1.71B,-404.90M,1.60%,104.41M,99.39M,19.50%,2.99,12.79,1020000,21.68
2017-08-11,SYNC,Synacor Inc. ,2018-03-16,Technology,Internet Information Providers,67.69M,-12.70M,6.50%,38.68M,36.17M,0.83%,2.07,2.75,35790,22.54
2017-07-07,CHKE,Cherokee Inc.  ,2017-07-11,Services,Apparel Stores,53.66M,-7.90M,5.87%,11.54M,11.54M,3.63%,4.30,5.8,30130,25.16
2017-06-23,BBBY,Bed Bath & Beyond  ,2017-06-26,Services,Home Furnishing Stores,4.26B,685.10M,1.50%,143.78M,139.10M,10.04%,5.11,30.15,378610,10.64
2017-06-29,PIR,Pier 1 Imports Inc.  ,2017-06-30,Services,"Specialty Retail, Other",403.03M,30.10M,4.30%,81.75M,78.08M,22.05%,6.72,4.64,66200,13.75
2017-06-21,EGLT,Egalet Corporation  ,2017-06-09,Healthcare,Biotechnology,58.94M,-97.50M,0.60%,24.77M,22.45M,20.04%,9.54,2.46,45400,14.29
2017-06-29,RAD,Rite Aid Corporati  ,2017-06-29,Services,Drug Stores,4.29B,4.10M,0.70%,1.09B,1.05B,4.14%,1.75,3.08,30740000,21.63
2017-06-29,FRED,"Fred""s Inc.  ",2017-07-01,Services,"Discount, Variety Stores",342.62M,-104.20M,5.10%,37.12M,35.66M,41.23%,13.44,9.49,656260,22.97
2017-06-12,CHRS,Coherus Bioscience  ,2017-06-15,Healthcare,Biotechnology,723.23M,-136.70M,0.30%,46.66M,43.95M,10.54%,6.51,14.15,697190,31.48
2017-06-12,WIT,Wipro Limited  ,2016-10-28,Technology,Information Technology Services,18.04B,1.31B,,1.87B,889.31M,1.57%,19.09,5.49,292630,47.46
2017-06-12,ENDP,Endo International  ,2017-06-11,Healthcare,Drug Manufacturers - Other,2.56B,-3300.50M,0.20%,223.01M,221.98M,10.41%,3.22,12.24,426720,11.18
2017-06-12,CLDR,Cloudera Inc.  ,2017-06-11,Technology,Application Software,2.44B,-187.30M,20.80%,125.95M,125.95M,1.46%,1.28,20.0,369010,13.01
2017-06-12,TK,Teekay Corporation  ,2017-08-04,Services,Shipping,849.79M,-119.70M,,84.64M,54.11M,33.65%,7.59,5.24,97190,18.38
2017-06-12,TOO,Teekay Offshore Pa  ,2017-06-13,Services,Shipping,375.74M,-10.10M,,143.96M,107.03M,2.21%,2.30,2.65,132040,20.42
2017-06-09,ENDP,Endo International  ,2017-06-11,Healthcare,Drug Manufacturers - Other,2.56B,-3300.50M,0.20%,223.01M,221.98M,10.41%,3.22,12.24,426720,11.18
2017-06-09,CLDR,Cloudera Inc.  ,2017-06-11,Technology,Application Software,2.44B,-187.30M,20.80%,125.95M,125.95M,1.46%,1.28,20.0,369010,13.01
2017-06-09,TK,Teekay Corporation  ,2017-08-04,Services,Shipping,849.79M,-119.70M,,84.64M,54.11M,33.65%,7.59,5.24,97190,18.38
2017-06-09,TOO,Teekay Offshore Pa  ,2017-06-13,Services,Shipping,375.74M,-10.10M,,143.96M,107.03M,2.21%,2.30,2.65,132040,20.42
2017-06-23,WKHS,Workhorse Group In  ,2017-06-10,Consumer Goods,Auto Parts,136.79M,-23.10M,11.90%,36.38M,23.41M,13.29%,5.83,4.11,50210,12.92
2017-06-07,CONN,"Conn""s Inc.  ",2017-05-01,Services,Electronics Stores,521.14M,-25.60M,1.00%,29.61M,17.60M,39.71%,10.98,16.8,47340,10.99
2017-05-24,DY,Dycom Industries I  ,2017-05-28,Industrial Goods,Heavy Construction,2.60B,157.20M,4.10%,31.44M,30.01M,21.59%,8.32,91.29,767860,15.51
2017-05-17,BZUN,Baozun Inc.  ,2017-06-15,Services,Catalog & Mail Order Houses,1.05B,13.70M,-,51.66M,3.48M,49.24%,1.20,19.7,87890,13.52
2017-05-17,BEBE,bebe stores inc.  ,2017-05-19,Services,Apparel Stores,25.78M,-17.90M,1.50%,7.22M,2.47M,38.48%,9.38,3.82,109280,27.24
2017-05-13,ZIOP,Ziopharm Oncology  ,2017-05-15,Healthcare,Biotechnology,950.28M,-180.10M,1.90%,128.07M,127.92M,28.11%,26.99,6.21,196580,12.78
2017-05-13,ARDX,Ardelyx Inc.  ,2017-05-14,Healthcare,Biotechnology,364.16M,-112.40M,0.80%,48.88M,46.99M,2.36%,5.83,7.6,226540,38.0
2017-05-13,AKTX,Akari Therapeutics  ,2017-05-14,Healthcare,Drugs - Generic,110.08M,-18.10M,20.51%,12.19M,3.37M,7.67%,0.36,9.39,40850,18.28
2017-05-24,CHS,"Chico""s Fas Inc.  ",2019-01-12,Services,Apparel Stores,757.73M,63.30M,1.20%,122.61M,122.61M,16.12%,4.61,9.02,94890,18.67
2017-05-24,ANW,Aegean Marine Petr  ,2017-05-28,Basic Materials,Major Integrated Oil & Gas,199.00M,43.80M,,39.02M,32.55M,19.35%,9.84,7.0,462400,33.33
2017-06-07,FRAN,"Francesca""s Holdin  ",2016-12-10,Services,Apparel Stores,819.29M,39.30M,0.80%,38.66M,37.54M,10.17%,3.88,10.31,58680,14.86
2017-05-09,HTZ,Hertz Global Holdi  ,2017-03-26,Services,Rental & Leasing Services,1.45B,-474.00M,0.20%,83.03M,82.89M,13.52%,4.21,12.4,49940,16.83
2017-05-08,HZNP,Horizon Pharma plc  ,2017-05-10,Healthcare,Drugs - Generic,1.60B,-166.80M,0.60%,161.38M,161.02M,7.66%,3.55,10.8,209980,30.68
2017-05-08,HZNP,Horizon Pharma plc  ,2017-05-10,Healthcare,Drugs - Generic,1.60B,-166.80M,0.60%,161.38M,161.02M,7.66%,3.55,10.8,209980,30.68
2017-05-08,HZNP,Horizon Pharma plc  ,2017-05-10,Healthcare,Drugs - Generic,1.60B,-166.80M,0.60%,161.38M,161.02M,7.66%,3.55,10.8,209980,30.68
2017-05-02,AMD,Advanced Micro Dev  ,2017-05-08,Technology,Semiconductor - Broad Line,9.87B,-461.00M,0.60%,968.43M,935.34M,12.77%,1.67,12.02,1020000,11.75
2017-04-30,POLA,Polar Power Inc.  ,2017-07-18,Technology,Communication Equipment,55.47M,4.40M,-,8.99M,2.72M,3.41%,0.76,4.9,30990,12.5
2017-05-02,AMD,Advanced Micro Dev  ,2017-05-08,Technology,Semiconductor - Broad Line,9.87B,-461.00M,0.60%,968.43M,935.34M,12.77%,1.67,12.02,1020000,11.75
2017-04-30,POLA,Polar Power Inc.  ,2017-07-18,Technology,Communication Equipment,55.47M,4.40M,-,8.99M,2.72M,3.41%,0.76,4.9,30990,12.5
2017-04-30,GIMO,Gigamon Inc.  ,2017-05-08,Technology,Networking & Communication Devices,1.26B,44.20M,1.50%,36.12M,32.93M,9.47%,2.46,30.0,93900,16.67
2017-04-30,SYF,Synchrony Financial  ,2017-05-04,Financial,Credit Services,27.73B,2.25B,0.20%,963.92M,810.23M,1.04%,1.21,27.4,1670000,17.1
2017-04-27,MLNX,Mellanox Technolog  ,2016-08-22,Technology,Semiconductor - Broad Line,2.04B,60.60M,2.50%,48.23M,41.55M,5.66%,3.99,44.3,26120,12.97
2017-04-27,MLNX,Mellanox Technolog  ,2016-08-22,Technology,Semiconductor - Broad Line,2.04B,60.60M,2.50%,48.23M,41.55M,5.66%,3.99,44.2,26120,13.16
2017-04-26,X,United States Stee  ,2017-04-28,Basic Materials,Steel & Iron,4.02B,-440.00M,0.90%,173.10M,172.91M,11.37%,0.98,25.65,36360,17.55
2017-04-26,X,United States Stee  ,2017-04-28,Basic Materials,Steel & Iron,4.02B,-440.00M,0.90%,173.10M,172.91M,11.37%,0.98,25.65,36360,17.55
2017-04-30,ATHN,athenahealth Inc.  ,2017-06-15,Technology,Healthcare Information Services,5.65B,20.40M,1.30%,39.60M,39.40M,20.68%,12.14,100.5,186780,17.25
2017-04-30,TIME,Time Inc.  ,2014-08-15,Services,Publishing - Periodicals,2.54B,-,-,108.94M,108.51M,6.29%,2.52,15.0,1120000,18.03
2017-04-30,GIMO,Gigamon Inc.  ,2017-05-08,Technology,Networking & Communication Devices,1.26B,44.20M,1.50%,36.12M,32.93M,9.47%,2.46,30.0,93900,16.67
2017-04-30,SYF,Synchrony Financial  ,2017-05-04,Financial,Credit Services,27.73B,2.25B,0.20%,963.92M,810.23M,1.04%,1.21,27.4,1670000,17.1
2017-04-30,ATHN,athenahealth Inc.  ,2017-06-15,Technology,Healthcare Information Services,5.65B,20.40M,1.30%,39.60M,39.40M,20.68%,12.14,100.5,186780,17.25
2017-04-30,TIME,Time Inc.  ,2014-08-15,Services,Publishing - Periodicals,2.54B,-,-,108.94M,108.51M,6.29%,2.52,15.0,1120000,18.03
2017-05-03,AKAM,Akamai Technologie  ,2017-04-20,Technology,Internet Information Providers,10.32B,316.10M,0.60%,172.92M,168.30M,3.87%,3.11,52.25,30210,16.4
2017-05-03,TWLO,Twilio Inc. Class A  ,2017-05-08,Technology,Application Software,2.17B,-49.10M,-,90.42M,53.76M,31.58%,4.43,23.38,69080,31.11
2017-04-26,X,United States Stee  ,2017-04-28,Basic Materials,Steel & Iron,4.02B,-440.00M,0.90%,173.10M,172.91M,11.37%,0.98,25.65,36360,17.55
2017-04-18,CAH,Cardinal Health In  ,2017-04-21,Services,Drugs Wholesale,23.13B,1.35B,0.20%,315.45M,314.73M,2.83%,4.05,70.7,117570,13.6
2017-04-17,INCY,Incyte Corporation  ,2017-04-19,Healthcare,Biotechnology,25.38B,104.20M,0.60%,203.82M,202.80M,2.10%,1.62,122.5,62390,13.02
2017-04-17,INCY,Incyte Corporation  ,2017-04-19,Healthcare,Biotechnology,25.38B,104.20M,0.60%,203.82M,202.80M,2.10%,1.62,122.12,55950,13.29
2017-04-17,INCY,Incyte Corporation  ,2017-04-19,Healthcare,Biotechnology,25.38B,104.20M,0.60%,203.82M,202.80M,2.10%,1.62,122.12,55950,13.29
2017-04-11,NAKD,Naked Brand Group  ,2017-06-13,Consumer Goods,Textile - Apparel Clothing,19.89M,-10.80M,9.70%,10.93M,9.16M,8.70%,1.21,2.15,166350,12.96
2017-04-11,DRYS,Dryships Inc.  ,2017-05-08,Services,Shipping,48.31M,-198.70M,-,48.80M,48.80M,12.71%,0.22,2.15,297730,13.31
2017-04-07,CLNT,Cleantech Solution  ,2017-04-09,Industrial Goods,Diversified Machinery,8.80M,-18.00M,10.70%,1.31M,0.88M,2.34%,0.15,5.95,90040,11.46
2017-04-07,CBIO,Catalyst Bioscienc  ,2017-03-30,Healthcare,Biotechnology,9.67M,-16.90M,-,0.92M,0.92M,8.80%,0.13,6.34,156890,13.74
2017-03-31,CTSO,Cytosorbents Corpo  ,2017-07-20,Healthcare,Medical Laboratories & Research,135.17M,-11.50M,4.40%,25.50M,25.06M,4.63%,9.19,4.6,217820,15.6
2017-03-31,DRIO,Dariohealth Corp.  ,2017-07-04,Healthcare,Medical Laboratories & Research,24.88M,-6.70M,19.40%,9.72M,5.94M,2.48%,2.14,3.0,194240,23.08
2017-03-31,CTSO,Cytosorbents Corpo  ,2017-07-20,Healthcare,Medical Laboratories & Research,135.17M,-11.50M,4.40%,25.50M,25.06M,4.63%,9.19,4.6,217820,15.6
2017-03-30,TNXP,Tonix Pharmaceutic  ,2017-04-01,Healthcare,Drug Manufacturers - Major,17.79M,-44.70M,2.10%,3.81M,3.81M,89.58%,1.96,4.89,35600,12.21
2017-03-30,LULU,lululemon athletic  ,2017-04-01,Consumer Goods,Textile - Apparel Clothing,7.04B,284.70M,8.16%,135.77M,106.87M,8.98%,3.98,53.38,154850,19.49
2017-03-31,DRIO,Dariohealth Corp.  ,2017-07-04,Healthcare,Medical Laboratories & Research,24.88M,-6.70M,19.40%,9.72M,5.94M,2.48%,2.14,3.0,194240,23.08
2017-03-20,PULM,Pulmatrix Inc.  ,2017-02-05,Healthcare,Biotechnology,56.70M,-22.50M,26.44%,14.69M,13.19M,0.15%,0.01,2.72,71810,11.97
2017-03-20,GNMX,Aevi Genomic Medic  ,2017-03-25,Healthcare,Biotechnology,59.38M,-41.90M,0.20%,37.11M,32.10M,3.04%,1.56,2.19,618570,59.74
2017-03-20,PULM,Pulmatrix Inc.  ,2017-02-05,Healthcare,Biotechnology,56.70M,-22.50M,26.44%,14.69M,13.19M,0.15%,0.01,2.72,71810,11.97
2017-03-16,ARTX,Arotech Corporation  ,2016-04-24,Industrial Goods,Industrial Electrical Equipment,100.80M,-2.90M,11.30%,24.89M,19.48M,3.70%,3.15,3.65,41120,10.98
2017-03-09,TLRD,Tailored Brands In  ,2016-12-11,Services,Apparel Stores,1.32B,-1002.70M,0.80%,48.66M,48.11M,20.10%,7.82,16.81,87530,28.07
2017-03-16,GES,Guess? Inc.  ,2017-05-28,Services,Apparel Stores,952.16M,22.20M,1.20%,81.59M,56.64M,16.95%,5.41,10.65,135230,12.92
2017-03-16,TTNP,Titan Pharmaceutic  ,2016-06-27,Healthcare,Biotechnology,114.71M,-8.20M,1.40%,20.09M,17.18M,10.81%,2.87,3.2,40680,18.99
2017-03-20,GNMX,Aevi Genomic Medic  ,2017-03-25,Healthcare,Biotechnology,59.38M,-41.90M,0.20%,37.11M,32.10M,3.04%,1.56,2.19,618570,59.74
2017-03-09,TLRD,Tailored Brands In  ,2016-12-11,Services,Apparel Stores,1.32B,-1002.70M,0.80%,48.66M,48.11M,20.10%,7.82,17.08,75170,26.91
2017-03-02,PBYI,Puma Biotechnology  ,2017-05-19,Healthcare,Biotechnology,1.36B,-277.90M,11.60%,35.25M,31.82M,24.97%,7.16,27.0,150090,29.04
2017-03-01,PANW,Palo Alto Networks  ,2017-03-07,Technology,Networking & Communication Devices,10.60B,-242.20M,3.20%,92.43M,88.02M,9.12%,4.25,122.68,85830,19.24
2017-03-01,PANW,Palo Alto Networks  ,2017-03-07,Technology,Networking & Communication Devices,10.60B,-242.20M,3.20%,92.43M,88.02M,9.12%,4.25,122.68,85830,19.24
2017-02-15,LC,Lendingclub Corpor  ,2017-03-25,Financial,Credit Services,2.08B,-146.00M,0.70%,400.15M,375.17M,14.27%,8.61,5.85,51420,11.36
2017-02-15,LC,Lendingclub Corpor  ,2017-03-25,Financial,Credit Services,2.08B,-146.00M,0.70%,400.15M,375.17M,14.27%,8.61,5.85,51420,11.36
2017-02-15,LC,Lendingclub Corpor  ,2017-03-25,Financial,Credit Services,2.08B,-146.00M,0.70%,400.15M,375.17M,14.27%,8.61,5.85,51420,11.36
2017-02-15,FOSL,Fossil Group Inc.  ,2016-05-31,Consumer Goods,Textile - Apparel Footwear & Accessories,1.33B,188.40M,11.60%,47.85M,41.41M,19.05%,5.68,18.6,80860,18.67
2017-02-09,TWTR,Twitter Inc.  ,2017-02-12,Technology,Internet Information Providers,11.73B,-456.90M,1.00%,752.99M,606.34M,7.71%,2.63,16.61,2070000,11.27
2017-02-15,FOSL,Fossil Group Inc.  ,2016-05-31,Consumer Goods,Textile - Apparel Footwear & Accessories,1.33B,188.40M,11.60%,47.85M,41.41M,19.05%,5.68,18.6,80860,18.67
2017-02-15,FOSL,Fossil Group Inc.  ,2016-05-31,Consumer Goods,Textile - Apparel Footwear & Accessories,1.33B,188.40M,11.60%,47.85M,41.41M,19.05%,5.68,18.6,80860,18.67
2017-02-03,GPRO,Gopro Inc.  ,2017-02-05,Consumer Goods,Photographic Equipment & Supplies,1.35B,-337.70M,0.40%,140.57M,100.62M,33.16%,7.30,9.54,95210,13.04
2017-02-03,FEYE,Fireeye Inc.  ,2017-01-07,Technology,Application Software,2.13B,-554.70M,0.30%,169.95M,154.06M,13.85%,4.96,10.54,40750,18.74
2017-02-03,GPRO,Gopro Inc.  ,2017-02-05,Consumer Goods,Photographic Equipment & Supplies,1.35B,-337.70M,0.40%,140.57M,100.62M,33.16%,7.30,9.54,95210,13.04
2017-02-03,FEYE,Fireeye Inc.  ,2017-01-07,Technology,Application Software,2.13B,-554.70M,0.30%,169.95M,154.06M,13.85%,4.96,10.54,40750,18.74
2017-02-01,CCJ,Cameco Corporation  ,2016-12-24,Basic Materials,Industrial Metals & Minerals,4.16B,54.60M,0.20%,395.79M,395.27M,3.55%,4.92,11.45,58210,10.2
2017-01-31,SDRL,Seadrill Limited (  ,2016-12-11,Basic Materials,Oil & Gas Drilling & Exploration,1.61B,-37.00M,1.86%,421.31M,349.91M,23.95%,8.35,2.21,362790,16.92
2017-02-01,SGYP,Synergy Pharmaceut  ,2017-02-03,Healthcare,Drug Manufacturers - Other,1.14B,-169.20M,7.01%,179.95M,172.08M,15.91%,4.51,6.18,239440,12.59
2017-01-29,WKHS,Workhorse Group In  ,2017-05-10,Consumer Goods,Auto Parts,81.85M,-19.60M,11.90%,28.03M,23.43M,8.68%,4.52,3.03,246920,12.68
2017-01-29,KEYW,The Keyw Holding C  ,2015-08-13,Technology,Application Software,292.54M,-15.90M,4.80%,38.24M,34.03M,36.12%,25.12,10.28,474690,14.97
2017-01-31,SDRL,Seadrill Limited (  ,2016-12-11,Basic Materials,Oil & Gas Drilling & Exploration,1.61B,-37.00M,1.86%,421.31M,349.91M,23.95%,8.35,2.21,362790,16.92
2017-01-31,UA,Under Armour Inc.  ,2017-02-03,Consumer Goods,Textile - Apparel Clothing,3.99B,-,-,219.96M,-,-,1.52,18.91,457750,24.63
2017-01-31,UA,Under Armour Inc.  ,2017-02-03,Consumer Goods,Textile - Apparel Clothing,3.99B,-,-,219.96M,-,-,1.52,18.91,457750,24.63
2017-01-31,UAA,Under Armour Inc.  ,2017-02-05,Consumer Goods,Textile - Apparel Clothing,8.51B,200.40M,0.10%,410.89M,402.21M,10.23%,7.51,21.0,853540,27.44
2017-01-31,UAA,Under Armour Inc.  ,2017-02-05,Consumer Goods,Textile - Apparel Clothing,8.51B,200.40M,0.10%,410.89M,402.21M,10.23%,7.51,21.0,853540,27.44
2017-02-01,RGSE,Real Goods Solar I  ,2017-02-03,Industrial Goods,General Building Materials,3.10M,-19.00M,-,1.18M,1.18M,-,-,3.3,74950,14.73
2017-01-26,MAT,Mattel Inc.  ,2017-04-24,Consumer Goods,Toys & Games,7.40B,316.60M,0.10%,342.65M,341.47M,6.33%,3.66,28.01,115530,11.25
2017-01-26,MAT,Mattel Inc.  ,2017-04-24,Consumer Goods,Toys & Games,7.40B,316.60M,0.10%,342.65M,341.47M,6.33%,3.66,28.01,115530,11.25
2017-01-16,SN,Sanchez Energy Cor  ,2017-01-17,Basic Materials,Independent Oil & Gas,665.30M,-308.40M,1.00%,59.19M,55.82M,19.42%,4.26,9.85,116480,12.37
2017-01-16,SN,Sanchez Energy Cor  ,2017-01-17,Basic Materials,Independent Oil & Gas,665.30M,-308.40M,1.00%,59.19M,55.82M,19.42%,4.26,9.85,116480,12.37
2017-01-05,M,"Macy""s Inc  ",2017-01-07,Services,Department Stores,9.55B,688.00M,0.30%,309.77M,304.02M,4.21%,2.02,32.16,112880,10.27
2017-01-05,M,"Macy""s Inc  ",2017-01-07,Services,Department Stores,9.55B,688.00M,0.30%,309.77M,304.02M,4.21%,2.02,32.16,112880,10.27
2016-12-22,AUPH,Aurinia Pharmaceut  ,2016-11-13,Healthcare,Biotechnology,-,-,-,-,17.63M,14.02%,0.83,2.29,214260,15.81
2016-12-21,FINL,The Finish Line In  ,2016-12-23,Services,"Specialty Retail, Other",817.88M,13.30M,0.70%,41.12M,39.25M,27.55%,7.48,19.8,31960,13.95
2016-12-21,MACK,Merrimack Pharmace  ,2017-01-11,Healthcare,Biotechnology,465.15M,-167.10M,0.10%,136.81M,122.40M,30.74%,9.74,4.01,40200,25.33
2017-01-05,HRTX,Heron Therapeutics  ,2016-10-17,Healthcare,Drug Manufacturers - Major,602.23M,-130.60M,0.20%,38.58M,38.58M,38.31%,20.11,12.2,25500,11.59
2017-01-05,KSS,"Kohl""s Corporation  ",2017-01-08,Services,Department Stores,7.41B,599.00M,0.50%,178.90M,174.45M,13.97%,5.64,43.9,53290,15.38
2017-01-05,AEZS,Aeterna Zentaris I  ,2017-02-03,Healthcare,Biotechnology,36.36M,-26.80M,0.60%,11.92M,11.61M,6.55%,2.30,2.4,94360,34.25
2017-01-05,HRTX,Heron Therapeutics  ,2016-10-17,Healthcare,Drug Manufacturers - Major,602.23M,-130.60M,0.20%,38.58M,38.58M,38.31%,20.11,12.2,25500,11.59
2017-01-05,KSS,"Kohl""s Corporation  ",2017-01-08,Services,Department Stores,7.41B,599.00M,0.50%,178.90M,174.45M,13.97%,5.64,43.9,53290,15.38
2017-01-05,AEZS,Aeterna Zentaris I  ,2017-02-03,Healthcare,Biotechnology,36.36M,-26.80M,0.60%,11.92M,11.61M,6.55%,2.30,2.4,94360,34.25
2016-12-21,FINL,The Finish Line In  ,2016-12-23,Services,"Specialty Retail, Other",817.88M,13.30M,0.70%,41.12M,39.25M,27.55%,7.48,19.8,31960,13.95
2016-12-12,OPHT,Ophthotech Corpora  ,2016-12-14,Healthcare,Biotechnology,182.60M,-162.80M,5.48%,35.59M,35.54M,11.41%,2.02,7.8,517140,79.88
2016-12-12,OPHT,Ophthotech Corpora  ,2016-12-14,Healthcare,Biotechnology,182.60M,-162.80M,5.48%,35.59M,35.54M,11.41%,2.02,7.8,517140,79.88
2016-12-08,HZNP,Horizon Pharma plc  ,2016-11-07,Healthcare,Drugs - Generic,2.97B,-3.20M,0.50%,173.33M,155.28M,11.23%,5.02,15.65,1150000,19.29
2016-12-08,HZNP,Horizon Pharma plc  ,2016-11-07,Healthcare,Drugs - Generic,2.97B,-3.20M,0.50%,173.33M,155.28M,11.23%,5.02,15.65,1150000,19.29
2016-11-30,CMRE,Costamare Inc. $0.  ,2016-10-07,Services,Shipping,563.79M,124.10M,,73.41M,26.28M,6.62%,5.00,5.71,274100,14.14
2016-11-30,DWTI,Velocityshares 3X  ,2016-12-03,Financial,Exchange Traded Fund,-,-,-,-,-,-,1.20,63.5,905700,18.3
2016-11-30,DRIP,Direxion Daily S&p  ,2015-12-25,Financial,Exchange Traded Fund,-,-,-,-,-,-,-,15.38,76500,21.81
2016-11-30,CERC,Cerecor Inc.  ,2016-12-02,Healthcare,Biotechnology,18.45M,-18.50M,-,9.27M,8.44M,1.89%,1.36,2.4,32180,49.15
2016-12-21,MACK,Merrimack Pharmace  ,2017-01-11,Healthcare,Biotechnology,465.15M,-167.10M,0.10%,136.81M,122.40M,30.74%,9.74,4.01,40200,25.33
2016-11-23,ENBL,Enable Midstream P  ,2016-10-18,Basic Materials,Oil & Gas Pipelines,6.78B,-799.00M,,433.85M,119.30M,0.50%,2.95,14.15,26680,12.06
2016-11-23,ENBL,Enable Midstream P  ,2016-10-18,Basic Materials,Oil & Gas Pipelines,6.78B,-799.00M,,433.85M,119.30M,0.50%,2.95,14.15,26680,12.06
2016-11-23,LLY,Eli Lilly and Comp  ,2016-11-25,Healthcare,Drug Manufacturers - Major,76.09B,2.44B,11.40%,1.12B,1.10B,0.64%,1.53,66.05,343700,13.08
2016-11-23,LLY,Eli Lilly and Comp  ,2016-11-25,Healthcare,Drug Manufacturers - Major,76.09B,2.44B,11.40%,1.12B,1.10B,0.64%,1.53,66.05,343700,13.08
2016-11-18,ANF,Abercrombie & Fitc  ,2016-11-18,Services,Apparel Stores,991.98M,46.90M,0.40%,67.94M,67.16M,25.28%,5.24,15.04,630580,11.16
2016-11-18,SCON,Superconductor Tec  ,2016-11-18,Technology,Semiconductor - Integrated Circuits,7.77M,-10.50M,4.20%,3.72M,2.97M,7.45%,0.58,2.9,126730,12.12
2016-11-07,SEM,Select Medical Hol  ,2020-02-27,Healthcare,Hospitals,3.20B,136.30M,6.80%,124.23M,108.00M,1.97%,2.49,10.25,82930,14.23
2016-11-14,PLAB,Photronics Inc.  ,2017-05-19,Technology,Semiconductor Equipment & Materials,730.98M,27.10M,1.10%,69.95M,67.48M,5.82%,11.27,8.45,38910,21.4
2016-11-07,FLR,Fluor Corporation  ,2018-01-17,Industrial Goods,Heavy Construction,8.09B,201.50M,0.30%,139.48M,139.37M,4.17%,4.39,44.18,442200,14.69
2016-11-07,QRVO,Qorvo Inc.  ,2016-11-07,Technology,Semiconductor - Broad Line,6.51B,-36.60M,0.60%,127.54M,127.09M,7.22%,5.58,48.39,223240,14.72
2016-11-07,CDTI,Clean Diesel Techn  ,2016-11-07,Industrial Goods,Pollution & Treatment Controls,10.45M,-4.40M,-,3.99M,3.93M,4.76%,1.84,2.25,48720,18.48
2016-11-07,CSOD,Cornerstone Ondema  ,2015-09-15,Technology,Application Software,2.09B,-79.00M,0.80%,54.20M,48.25M,8.57%,6.73,30.72,187890,21.93
2016-11-07,NPTN,Neophotonics Corpo  ,2016-08-04,Technology,Semiconductor - Broad Line,562.80M,5.90M,1.00%,42.00M,35.95M,7.61%,3.44,11.01,30910,24.43
2016-11-07,GPRO,Gopro Inc.  ,2016-11-07,Consumer Goods,Photographic Equipment & Supplies,1.67B,-214.90M,0.60%,149.95M,99.54M,33.38%,4.03,10.0,1560000,16.25
2016-11-07,MDCA,Mdc Partners Inc.  ,2016-11-07,Services,Marketing Services,180.78M,-55.60M,1.10%,53.17M,52.34M,13.85%,12.56,4.34,494740,48.33
2016-11-02,ADPT,Adeptus Health Inc.  ,2016-11-05,Healthcare,Hospitals,184.57M,93.50M,0.10%,21.74M,9.26M,82.54%,8.86,13.42,26370,50.06
2016-11-02,ADPT,Adeptus Health Inc.  ,2016-11-05,Healthcare,Hospitals,184.57M,93.50M,0.10%,21.74M,9.26M,82.54%,8.86,13.42,26370,50.06
2016-10-31,ZBH,Zimmer Biomet Hold  ,2016-10-28,Healthcare,Medical Appliances & Equipment,24.64B,226.70M,15.00%,201.09M,199.25M,2.37%,3.94,106.01,89790,13.5
2016-10-31,CTL,Centurylink Inc.  ,2016-11-04,Technology,Telecom Services - Domestic,12.65B,975.00M,0.40%,549.83M,541.97M,10.96%,9.01,27.14,5820000,10.69
2016-10-29,GT,The Goodyear Tire  ,2016-05-29,Consumer Goods,Rubber & Plastics,7.42B,267.00M,0.30%,267.00M,266.60M,5.98%,4.84,27.5,220760,11.23
2016-10-29,ABC,Amerisourcebergen  ,2016-08-01,Services,Drugs Wholesale,18.31B,1.51B,0.10%,214.92M,181.11M,6.18%,4.23,69.49,86270,12.59
2016-10-28,NVO,Novo Nordisk A/s  ,2017-04-21,Healthcare,Drug Manufacturers - Other,73.70B,5.41B,26.40%,2.02B,1.30B,0.14%,0.76,35.35,407750,13.65
2016-10-28,MCK,Mckesson Corporati  ,2016-11-02,Services,Drugs Wholesale,29.16B,2.36B,0.29%,225.60M,224.38M,2.06%,2.18,135.7,27410,15.45
2016-10-27,RWLK,Rewalk Robotics Ltd  ,2016-05-07,Healthcare,Medical Appliances & Equipment,123.07M,-25.40M,12.60%,12.90M,7.77M,8.34%,6.07,3.55,75890,20.22
2016-10-27,CYH,Community Health S  ,2016-10-28,Healthcare,Hospitals,600.04M,-1433.00M,0.20%,114.73M,109.17M,28.01%,5.36,6.64,616690,33.8
